"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"M37756","HP_ABNORMAL_INCISOR_MORPHOLOGY","37/9013","63/16896",0.232616872024453,0.673096394950257,0.61304377853629,"TGFA/TP63/PAX9/CKAP2L/GJA1/KCNMA1/EDARADD/BMP4/PURA/DYNC2LI1/NEK1/RPS6KA3/B3GLCT/LRP6/DPH2/EVC/KCNK9/CREBBP/ARHGAP29/TBC1D24/ST14/DLX4/VPS13B/WNT10A/ATP6V1B2/PDGFRA/RIC1/ATR/CHSY1/ABCC9/EDA/NECTIN1/WNT10B/PACS2/IKBKG/CTCF/GLI1",37
"M37233","HP_APLASIA_HYPOPLASIA_OF_THE_NAILS","145/9013","260/16896",0.233739522471893,0.676168516897831,0.61584181052843,"MMP1/IGF2/TBX3/KRT5/TP63/SOX11/CKAP2L/SMARCE1/TRIM8/KIF15/EZH2/WLS/TYMS/ZNF462/ODC1/RIPK4/SIAH1/NCF1/LAMA3/PTDSS1/GPC4/DKC1/DYNC2LI1/ZBTB20/NECTIN4/NOTCH1/MAPK1/SOX9/CTC1/FLNB/POP1/POC1A/PIGV/GJB6/TFAP2A/GPC3/PIGN/PLAGL1/IFT43/ALG3/RPS6KA3/AFF4/RERE/DSP/ARID1B/PGAP3/CDIN1/ROR2/DNAJC21/PIGB/ATP6V0A2/MEG3/USB1/ARID2/PIGQ/CCDC32/COL17A1/SLC35D1/DPH2/ZMYM2/ZFX/SMARCA2/CTNNB1/EVC/MCTP2/TARS1/PIGL/RSPO4/RBBP8/SHOC2/FTO/TBC1D24/BCR/ERI1/DMXL2/TCTN3/HUWE1/UBAP2L/VAC14/NSDHL/AARS1/KDM1A/RHOBTB2/SMARCA4/RFC2/VPS35L/PPP1CB/KCNN3/FBXO28/GTF2E2/GTF2IRD2/NPM1/WDR73/TRRAP/WNT10A/APC/NSUN2/ATP6V1B2/DPH1/GTF2H5/RAF1/PIGA/NOG/CLIP2/RLIM/PRR12/TINF2/COL7A1/EED/SMARCC2/EIF5A/POLR1A/ARHGAP31/DNAJC30/GTF2I/PPP2R5D/PIGY/CARS1/CASK/TOMM7/NOP10/B3GALT6/ATP2A2/CWC27/STAMBP/BAZ1B/BUD23/SMARCB1/NEPRO/CENPT/MPLKIP/SIK1/LIMK1/ERCC3/GDF5/LMNA/OTUD5/COL11A2/FKBP6/IKBKG/ALOX12B/GLI1/TERT/CACNA1E/HMGA2",145
"M37280","HP_HYPOPLASIA_OF_PENIS","227/9013","411/16896",0.233989557233769,0.67671536703635,0.616339871545731,"AR/FLRT3/SETBP1/GLI3/IGF2/TBX3/RYR1/CYB5A/TP63/CASZ1/MID1/CPE/SOX10/TTC8/CDON/PIEZO2/SEMA3E/TRIM8/BUB1B/BBS4/IFIH1/PRDM13/ORC6/CDC45/EZH2/ORC1/MAP3K1/LZTFL1/CDH11/FANCB/ARMC9/BBIP1/CDT1/KAT6B/COX7B/RIPK4/BBS1/NCF1/ZFPM2/NDNF/DNA2/SIX3/DYNC2H1/CDC6/CHD7/SC5D/WNT5A/SCLT1/SAMHD1/ARNT2/GPC4/DHCR7/LMNB2/GPR161/TOGARAM1/PBX1/PTCH1/STXBP1/CCDC28B/UBR1/FANCD2/SOX9/INTU/GMNN/SMC1A/SIM1/GPC3/RXYLT1/GHR/NEK1/RAD21/TAPT1/SIN3A/ANOS1/FAT4/IFT74/TSPYL1/BBS5/TCOF1/HCCS/B4GAT1/RERE/TCF4/HID1/DUSP6/PRKDC/RNASEH2A/HESX1/ROR2/ATAD3A/SEL1L/NPHP1/ECE1/POR/ZEB2/CEP290/UBR7/WDR35/PIGQ/SATB2/TCF12/DLL1/CTU2/MYRF/KATNIP/PSMD12/BBS10/POLR1B/DACT1/HNRNPR/DYNC2I1/PAFAH1B1/MCTP2/ZPR1/CFAP418/ARL6/DNAJC19/DISP1/BBS7/POLR1C/BBS2/LAMA5/IFT27/CEP19/ALKBH8/CDC42BPB/SMCHD1/B3GALNT2/MBD5/FANCF/DMXL2/DVL3/BBS12/TBL1XR1/HUWE1/KLHL41/VAC14/SMO/POMGNT1/RHOBTB2/RFC2/RAB3GAP2/VPS35L/MINPP1/POMT2/EHMT1/USP7/FANCL/GTF2IRD2/HSPG2/KLHL15/SCAPER/TRRAP/EXT2/KDM6A/LARGE1/POGZ/PIGA/PHF6/WDPCP/KCNAB2/SALL1/CLIP2/WDR11/RLIM/BBS9/SLC30A7/ATRX/MAMLD1/LSS/INPP5E/FAM111A/ERCC6/POLE/ERCC8/COG5/SPRY4/POMK/SRA1/GMPPB/NIPBL/SGPL1/TBC1D20/DNAJC30/GTF2I/PROK2/UBE2A/RNASEH2C/DDX6/MMP23B/MADD/HS6ST1/KLF1/CASK/PHF21A/BLTP1/TGIF1/DTYMK/RAB18/PRDM16/RNASEH2B/KDM5C/CUL4B/FOXH1/BAZ1B/BUD23/B9D2/CENPT/UBE4B/SIK1/LIMK1/HOXD13/MED12/OTUD5/FKBP6/KIAA0586/SRD5A2/ZRSR2/LHB/CYP17A1/DCC/OTX2/KLHL40/CACNA1E/TRPM3/RTTN/HMGA2",227
"M36272","HP_ABNORMAL_FEMORAL_NECK_HEAD_MORPHOLOGY","115/9013","205/16896",0.234589949418737,0.678155299834239,0.617651335772666,"AFF3/BMPR1B/RET/MATN3/ENPP1/COMP/GLI3/SLC2A10/FGFR3/COL10A1/COL27A1/IFIH1/TRIP11/ORC6/JPH1/COL1A2/EZH2/ORC1/TGFB3/LBR/WNK3/CDC6/FAH/BMP4/WNT5A/IFT140/RFC4/SLC12A2/COL1A1/STXBP1/MMP9/TRAF3IP1/COL9A3/MAPK1/CTC1/FLNB/POP1/POC1A/PLOD3/GJB6/RAD21/TMEM67/TRPS1/RPS6KA3/CRTAP/ARID1B/CHST3/HESX1/ATP7A/RAB33B/DNAJC21/ATP6V0A2/TONSL/MEG3/BGN/SIL1/RBM8A/EXT1/RPL13/NEK9/CBFB/GNPTG/HNRNPR/CREBBP/CANT1/BCR/FN1/SKIC3/GALNS/DVL3/IDUA/IFNGR1/FLNA/HS2ST1/PEX5/TRPV4/SLC10A7/RAB3GAP2/PCNT/MBTPS1/SLC35A2/GTF2E2/HNRNPH1/HSPG2/EXT2/UFSP2/ATRX/TINF2/PRKAR1A/EED/LOXL3/PHLDB1/ERCC6/KDELR2/ACVR1/MAN2B1/RINT1/TOMM7/COL9A1/B3GALT6/PTH1R/COG8/ABCC9/TMEM53/RBSN/CFAP410/DUOX2/EXOC6B/LMNA/OTUD5/COL11A2/KIAA0586/HNRNPK/SRCAP/PDE4D",115
"M40461","GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS","121/9013","216/16896",0.234679931153343,0.678155299834239,0.617651335772666,"MAPT/BCL11A/SLC7A5/CHODL/LRP2/IL6ST/ASPM/LRP8/GLI3/METRN/EFNA5/LYN/CX3CR1/ROBO2/SOX11/SOX10/CX3CL1/SOX8/SLIT2/FOXG1/SEMA5A/ATXN1/SEMA4D/IFNG/L1CAM/NTN1/TNF/KIT/PTN/IL1B/PAX6/NOTCH1/RAB21/CXCR4/ANKRD27/HDAC2/TNFRSF1B/STAU2/EPHB2/CAMK2B/PTPRD/TIAM2/QKI/IL6/TRPV2/FZD4/FZD3/CAPRIN1/RHEB/NRP1/ZEB2/E2F1/ZNF365/VEGFA/SLC30A1/BRAF/MYRF/SHTN1/CTNNB1/BIN1/BMPR2/PAFAH1B1/BMP2/EEF2K/CXCL12/MAN2A1/IL34/PRKCI/EGR2/TBC1D24/FN1/IST1/FXR1/NEFL/SRF/HES1/NAP1L1/BAIAP2/FMR1/SMURF1/TSPO/DBN1/SMO/LIF/KDM1A/NUMB/XRCC5/WDR62/NPTN/ZNF488/CDKL3/MAP3K13/HIF1A/DICER1/PLXNB1/LTA/NRDC/DHX36/DISC1/NUMBL/CUL7/DMRTA2/SRRT/AMIGO1/GOLGA4/XRCC2/TWF2/NIN/MACF1/SEMA7A/DCT/LIMK1/MAP2K1/ZNF335/PLXNB3/ADCY10/OLIG2/CDH4/TTBK1/GSX2/KHDC3L",121
"M14319","GOBP_OLFACTORY_LOBE_DEVELOPMENT","23/9013","38/16896",0.234793086953607,0.678155299834239,0.617651335772666,"ERBB4/ZIC1/KIF14/ROBO2/TTC8/DLX2/SLIT2/CHD7/WNT5A/AGTPBP1/ATF5/ATP1A2/EXT1/DLX5/SLIT3/NR2E1/SRF/CSF1R/SALL1/OGDH/SEMA7A/RAC1/GSX2",23
"M26353","GOMF_NEUTRAL_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","23/9013","38/16896",0.234793086953607,0.678155299834239,0.617651335772666,"SLC6A14/SLC7A5/SLC1A1/SLC1A2/SLC6A15/SLC7A8/SLC1A6/SLC1A3/SLC36A4/MFSD12/SLC25A13/SLC1A4/SLC3A2/SLC6A9/SLC25A12/SLC36A1/SLC43A2/SLC38A7/SLC6A6/SLC38A4/SLC38A3/SLC38A9/SLC25A38",23
"M35599","HP_HIATUS_HERNIA","23/9013","38/16896",0.234793086953607,0.678155299834239,0.617651335772666,"GLRB/SLC2A10/TGFB3/MYH11/WDR4/COL1A1/COL5A1/TCF4/ATP7A/GON7/TP53RK/COL5A2/GPHN/LAGE3/ZBTB7A/CAMTA1/YRDC/ATAD1/WDR73/EXT2/NIPBL/MED12/NUP133",23
"M10670","GOBP_FORMATION_OF_PRIMARY_GERM_LAYER","69/9013","121/16896",0.235187354548548,0.678763920749633,0.618205656473933,"ELF5/DUSP4/FOXC1/ITGA2/ITGB5/KIF16B/DUSP5/GJA1/WLS/EPB41L5/SFRP2/COL12A1/LEF1/COL8A1/BMP4/LAMA3/DUSP2/WNT5A/ITGB2/APELA/MESP1/MMP9/NF2/COL5A1/BMP7/TBX19/LEO1/FZD7/PAX2/COL5A2/EPHA2/KLF4/LAMB1/CDC73/ITGA8/CTNNB1/BMPR2/SOX17/ITGA3/RTF1/CTR9/SMAD3/NANOG/FN1/SRF/ETS2/BMPR1A/SMAD1/TWSG1/MMP8/HSBP1/EXT2/TXNRD1/SNAI1/NOG/COL7A1/PRKAR1A/ACVR1/NR4A3/DUSP1/ITGAV/POU5F1/MESP2/EXOC4/POFUT2/HOXA11/TRIM15/HNF1B/HMGA2",69
"M12799","GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT","69/9013","121/16896",0.235187354548548,0.678763920749633,0.618205656473933,"TFAP2B/PROM1/GATA3/FOXC1/NPNT/GREB1L/BCL2/GLI3/STAT1/CITED1/CD24/WWTR1/EDNRA/SOX8/MYC/FGF1/FOXD1/WNK4/IRX2/EDN1/BMP4/KIF26B/LAMB2/PBX1/ASXL1/PTCH1/NOTCH1/PTPRO/EDNRB/SOX9/GPC3/WNT6/MAGI2/PODXL/PAX2/VEGFA/EXT1/DLL1/SMAD4/CTNNB1/HEYL/BMP2/LAMA5/AMPD2/HES1/HS2ST1/SMO/LIF/WNT2B/ADAMTS16/NOG/SALL1/IRX3/KLHL3/PKD2/MYO1E/GZF1/ILK/PKD1/CD2AP/PAX8/HOXA11/SLC22A6/TMEM59L/KLF15/WNT9B/NPHS1/HNF1B/POU3F3",69
"M49791","GOMF_POLYPEPTIDE_CONFORMATION_OR_ASSEMBLY_ISOMERASE_ACTIVITY","69/9013","121/16896",0.235187354548548,0.678763920749633,0.618205656473933,"DYNLRB2/KIF14/KIF5C/KIF2C/KIF18B/KIF20A/KIF23/KIF4A/KIF18A/DNAH5/CENPE/MYO5C/KIF16B/KIF15/KIF13B/KIF1B/KIFC1/MYO5B/DNAH7/MYO10/MYH11/IQCA1/DYNC2H1/KIF26B/KIF9/KIF3A/KIF11/FIGN/DNAH14/KIF1A/MYO1G/APPBP2/MYO6/DYNC1I2/PSMC2/KIF20B/DNAH17/KIF13A/KIF3B/KIF21B/MYO1D/MYO1C/MYO5A/KIFC3/KATNAL1/KIF12/MYO7A/MYO9B/KIF3C/KATNA1/MYO9A/KIF2A/FIGNL1/KIF1C/MYO1F/MYO19/MYO1E/SPAST/MYO3A/KATNAL2/KIF19/TNNT2/PSMC4/DNAH3/DYNLRB1/DNAH6/MYL6/DNAH1/MYH13",69
"M36670","HP_THORACIC_HYPOPLASIA","86/9013","152/16896",0.23565080015487,0.679747783910069,0.619101740889125,"MATN3/IL6ST/FGFR3/HHAT/WDR19/TRIP11/ORC6/COL1A2/GAD1/LBR/FBN1/DONSON/KYNU/DYNC2H1/PCGF2/IFT140/SLC9A6/DYNC2LI1/ZBTB20/COL1A1/HSD17B4/SOX9/FLNB/INTU/PIGN/CEP120/NEK1/TAPT1/FAT4/SNX10/IFT43/CRTAP/TRPV6/CREB3L1/ZC4H2/NAA10/CHST3/UPF3B/ATP7A/TBX5/SERPINH1/POR/DNAJC21/WDR35/MEG3/NEK9/BCOR/DLG3/SLC35D1/DYNC2I1/EVC/ITGA3/IFT81/ADAMTS3/PUF60/CANT1/TPM3/SNRPB/FLNA/KLHL41/TRPV4/SLC10A7/PIK3CA/PCNT/TPM2/HSPG2/CFL2/PIGA/WDR11/GPX4/CUL7/TMCO1/TOMM7/PTH1R/MESD/ABCC9/NEPRO/CFAP410/LMNA/TCTN2/MED12/COL11A2/KIAA0586/GLI1/CASR/MYPN",86
"M45382","GOMF_ENZYME_SUBSTRATE_ADAPTOR_ACTIVITY","86/9013","152/16896",0.23565080015487,0.679747783910069,0.619101740889125,"CDC20/PRAME/SKP2/KLHL7/SUV39H2/KLHDC1/SH3BGRL/PIK3R1/FBXO31/SKP1/PPP2R2A/KLHL6/RBM47/FBXO32/FBXO11/BTRC/FEM1C/FBXO4/RAB40C/APPBP2/KLHL18/KLHL24/KBTBD8/DCAF13/FBXL2/ANAPC7/FBXO38/PAQR3/KLHDC2/IPP/FBXO9/KLHDC3/FBXL4/WDR77/KLHL1/FBXO45/ANKRD9/KBTBD3/ASB9/FBXO3/SPSB1/KBTBD7/KLHL28/IVNS1ABP/KLHL9/FEM1B/GAN/EME2/KIF12/RRAGC/EPC1/KLHL41/RHOBTB2/PCMTD1/ARRDC4/KLHL15/KLHL26/PRR3/ASB1/KLHL2/CCNF/KLHDC10/WDR6/FBXW11/KLHL3/KLHL36/CDC27/ERCC8/KLHL20/ASB7/FBXL19/KLHL11/SOCS7/KBTBD12/SPSB3/FBXW7/KLHL17/UBR4/GFI1/QTRT2/PRAMEF10/FBXO42/FEM1A/FBXO44/KLHL29/KLHL40",86
"M16741","GOBP_GLYCOPROTEIN_METABOLIC_PROCESS","209/9013","378/16896",0.237407960654006,0.684638397581374,0.623556021593807,"BMPR1B/B3GNT5/MMP12/ST8SIA1/PTX3/BCL2/SLC2A10/HPSE/GCNT2/UGDH/GALNT7/AGO2/GALNT5/GALNT10/ENTPD5/ST6GALNAC2/PCSK6/GALNT6/VANGL2/PPARD/FUT8/CHST6/TRIP11/ACER2/EDNRA/SLC39A8/BACE2/GALNT4/B4GALT5/GALNT14/CHST11/DSEL/CHST9/SOAT1/GALNT15/JAK3/FUT4/CTSL/B3GNT7/CHST2/LMF1/TET1/PLOD1/FUT9/CWH43/CHST1/GXYLT2/ALG10B/TET3/NECAB3/TMTC1/SULF2/TMEM165/CCR7/EDNRB/CHST15/RAMP1/IGF1/HS6ST3/C1GALT1/FBXO17/ST3GAL6/TRIM13/PLOD3/GLCE/ST8SIA4/AMFR/TMTC3/HS3ST1/RXYLT1/FUT3/CHST8/MAN2B2/GPC1/AGA/NUS1/UBE2J1/RNF103/COLGALT1/PAWR/CHST4/ACOT8/ALG3/PHLDA1/B4GAT1/NPC1/COG7/ITM2C/LARGE2/CHST3/TMTC4/ATP7A/TMEM59/MOGS/B3GLCT/MUSTN1/GALNT18/MGAT4B/MGAT3/TRAK2/EDEM3/EXT1/GALNT12/SLC35D1/BTK/MARCHF6/MPDU1/ANGPT1/B3GNT3/TMTC2/PGM3/GNPTG/DERL3/ERP44/CTNNB1/CST3/ADAMTS12/BMPR2/BMP2/MAN1A1/FUT7/MAN2A1/CANT1/COG3/SRD5A3/CHSY3/SERP1/DSE/PSEN1/CHST12/B3GALNT2/UGGT1/BPNT2/FBXO27/ALG13/GALNS/ARSB/ALG1/TRAK1/B4GALT4/IDUA/GUSB/MGAT1/HS2ST1/OGA/CHP1/SLC10A7/POMGNT1/FOXL1/HBEGF/C1GALT1C1/POMT2/C1GALT1C1L/NDST2/CCDC134/NDST1/ALG5/ALG6/EXT2/MIR101-1/GALNT13/LARGE1/XYLT2/ITM2B/ABCA2/ALG14/HIF1A/FUT11/MAN2A2/POMK/MFSD8/DPM1/GMPPB/TMEM260/MAN2B1/TCF7L2/HS6ST1/B3GAT1/CSGALNACT2/RAB1B/B3GALT6/MESD/UST/CHSY1/RPN1/SLC35D2/ALG9/DOLPP1/MAN1A2/EDEM1/VEGFB/ST6GALNAC6/CHPF2/B3GALT2/DAD1/EDEM2/ST3GAL4/POFUT1/POFUT2/B3GAT2/B3GNT4/HS3ST4/FBXO44/FREY1/NEU2/TMEM106A/FUT5/GAL3ST2/CHST13",209
"M35921","HP_HYPOTENSION","64/9013","112/16896",0.238157639850665,0.685418865851955,0.62426685769576,"SCNN1A/AGTR1/MUC1/RYR1/SPIB/SERPINA6/TNFSF15/SCNN1B/POU2AF1/RUNX1/KYNU/ASXL1/MMEL1/KIT/COL1A1/SPG11/CD46/ABCA3/IRF4/COL5A1/SIM1/OTULIN/TBX19/IL12RB1/LMNB1/HESX1/ATP7A/DNAJC13/COQ2/COL5A2/NFKB2/CAV1/EIF4G1/IL12A/CBL/STAR/NNT/GIGYF2/IRF5/RAB32/HMGCL/FMR1/TNPO3/GNA11/TRAPPC11/ATRX/PRKAG2/PSAP/MMACHC/CYP11A1/CYP11B2/TNNT2/ELP1/SNCA/FOXA2/HADHB/PRDX1/SFTPC/CASR/SLC12A3/OTX2/PDE4D/MC2R/KCNJ1",64
"M19071","GOMF_TRANSCRIPTION_COACTIVATOR_ACTIVITY","165/9013","297/16896",0.238421019154455,0.685418865851955,0.62426685769576,"VGLL1/TOX3/CD274/SMARCE1/CITED1/TRIM8/TRIP11/LPIN1/PSIP1/HMGA1/NCOA7/WWTR1/POU2AF1/MAML3/SSBP2/MED30/KAT6B/MAML2/ZFPM2/NRIP1/MRTFB/PPARGC1B/PER2/MED13L/ASXL1/TLE3/HCFC2/TRERF1/RRP1/NOTCH1/TADA2B/RBPMS/DAZAP2/TRIM13/IRF4/UBE3A/PRKCB/RRP1B/PDLIM1/TAF5L/RERE/TGFB1I1/QKI/ARID1B/TP53BP1/ACTL6A/MAK/SUB1/WDR77/TAF11/TMF1/ENY2/TRIM38/ARRB1/MED7/CNOT9/CBFB/PUS1/CTBP2/TDRD3/MTA1/PML/SMARCA2/MID2/MTDH/CTNNB1/BRD8/MYCBP/POU2AF3/BRCA1/MED14/TRIM52/CREBBP/RNF14/RWDD1/HMGB2/PRMT2/ZMIZ2/KDM5A/TRIM22/FHL5/TAF9/NFKBIB/HIPK2/MED16/KDM1A/SMARCA4/ZXDB/PBXIP1/ANKRD1/DOT1L/NPM1/TCF20/XPC/CIITA/TRIM24/SUPT7L/MED23/KMT2E/USP22/ABT1/WWC1/CARM1/HMGB1/CRTC2/MRTFA/ACTN4/SFR1/PPRC1/ZXDC/BRD7/BCL10/CAMTA2/CCDC124/SETD3/SMARCC2/SLC30A9/SIRT1/TRIM27/SRA1/MED6/TSC22D1/MED26/NCOA1/BIRC2/TCERG1/MED27/CALCOCO1/UBE2L3/TRIM25/KAT8/EDF1/BCL9L/SERTAD2/SSBP4/PRDM16/SETD4/PQBP1/TRIP4/SS18/LMO1/JUND/SMARCB1/HCFC1/NACA/ING4/BUD31/TAF6/TRIM62/MED4/SUPT3H/BCL9/NCOA3/PHF2/NOTCH4/MYOCD/PARK7/ARID5B/MED12/RELA/ATN1/TRIM15/SRCAP/THRAP3/IL31RA",165
"M34795","HP_COLOR_VISION_DEFECT","116/9013","207/16896",0.238558660008744,0.685418865851955,0.62426685769576,"PROM1/REEP6/FOXC1/FLRT3/UCHL1/DNAJC6/KLHL7/SOX10/TTC8/ADGRV1/NEK2/BBS4/IFT88/LZTFL1/BBIP1/BBS1/NDNF/CHD7/ARL3/PDXK/SCLT1/PITPNM3/IFT140/LCA5/TIMM8A/PAX6/PRPF3/MERTK/ANOS1/ELOVL4/IFT74/FA2H/IFT43/ALDH3A2/BBS5/RTN4IP1/SPATA7/PODXL/C1QTNF5/DUSP6/HESX1/MAK/NPHP1/CEP290/VPS13C/BBS10/SNRNP200/ATF6/CFAP418/ARL6/BBS7/TTLL5/DNM1L/POC1B/BBS2/IFT27/CEP19/TK2/CC2D2A/MORC2/CEP78/CNGA1/BBS12/IMPDH1/PDE6B/MYO7A/RGR/FGF14/CABP4/POMGNT1/AFG3L2/RP9/OFD1/SCAPER/KIZ/PINK1/RPGR/WDPCP/SEMA4A/NR2E3/WDR11/CHM/BBS9/AGBL5/ABCA4/POLG/SPRY4/MFSD8/DNAJC30/PROK2/HS6ST1/HTRA2/MFN2/BEST1/NBAS/RLBP1/SNCA/CFAP410/GUCA1B/PARK7/ZNF513/GUCY2D/GUCA1A/RDH12/PDE6G/DHX38/RAB28/CNGB1/PDE6H/PDE6A/PCARE/PRCD/AIPL1/DCC/CNGB3/MTTP",116
"M35560","HP_ABNORMAL_THROMBOSIS","116/9013","207/16896",0.238558660008744,0.685418865851955,0.62426685769576,"CBS/KCNJ3/C4A/IL6ST/ZBTB16/HBB/SLC2A10/KIF20A/RYR1/CRYAB/GNA14/PLN/CCR1/CTLA4/LPIN1/RARA/SGCD/KCNN4/DMD/NABP1/FAS/SCN4B/FCGR2C/PTPN22/PDE11A/KIF11/NOTCH1/MET/VEZF1/NUP155/ERAP1/CD46/CAP2/TGFB2/NUMA1/MTHFR/MAN2B2/KCNJ2/TLR4/AEBP1/AGGF1/FIP1L1/DSP/TRPV6/TMPO/PGM1/RASA1/FHL2/F13A1/IDH2/BCOR/IL10/GNAQ/SMAD4/AKT1/PML/CTNNB1/BMPR2/HLA-B/IL12A/HLA-DRB1/NKX2-5/JPH2/DSG2/NLRC4/STAT4/PSEN1/THBD/BAG3/TBL1XR1/IFNGR1/LAMA4/PIK3CA/ANKRD1/THPO/GATAD1/IRF2BP2/NPM1/ALG6/MPI/RAF1/PIGA/SCN2B/BAG5/PIEZO1/STAT5B/PDGFRA/PIGM/CALR/PRKAR1A/KCNJ5/PPCS/ACVR1/OBSCN/TAFAZZIN/SH2B3/EPOR/PRDM16/PTH1R/ABCC9/MMACHC/DOLK/TNNT2/PRDX1/LMNA/TLL1/MEFV/IL12A-AS1/RHAG/LIPA/CASR/FGA/DES/PLG/MYPN/TTN",116
"M49938","HP_ABNORMAL_INNER_EAR_MORPHOLOGY","48/9013","83/16896",0.238967558836824,0.685418865851955,0.62426685769576,"GREB1L/COCH/SETBP1/ARSG/COL4A6/FGFR3/SPRED2/SOX10/SEMA3E/ORC1/CHD7/MRAS/TIMM8A/KCNJ10/GJB6/NRAS/RRAS2/CIB2/SOS1/TCOF1/DDX11/ANKH/ESRP1/MAP3K7/BRAF/AKT1/POLR1B/RIT1/POLR1C/CBL/CCDC50/CEP78/ABCC1/MYO7A/DHRSX/TRRAP/KRAS/SOS2/RASA2/KDM6A/RAF1/PI4KB/SIX5/HARS1/HAAO/SRCAP/OTX2/NEUROG1",48
"M46372","HP_APPENDICULAR_SPASTICITY","242/9013","439/16896",0.239164520741179,0.685418865851955,0.62426685769576,"ERBB4/AFF3/PSAT1/CACNA1D/REEP1/PHGDH/KIF5C/CLCN4/UCHL1/CYP7B1/GAMT/ELP2/CYB5A/ASNS/HPDL/GPRC5B/SOX10/GPT2/TCEAL1/IFIH1/PRDM13/GJA1/ABCA12/RTN2/ODC1/BCL11B/ANG/NDUFAF4/OPTN/SAMHD1/CNTNAP2/MED13L/BTD/L1CAM/SLC18A2/SLC2A1/STXBP1/HSD17B4/TRMT10A/SPG11/EDNRB/PHACTR1/PNP/FBLN1/KIF1A/VPS37A/PRNP/SHMT2/SRPX2/SMC1A/AMFR/TMTC3/MATR3/GALC/NEK1/MTHFR/SEPSECS/MOCS2/ELOVL4/NUS1/AUH/FA2H/CAMK2B/COLGALT1/ALDH3A2/ALG3/CYP27A1/NT5C2/RERE/APOE/SPART/FDXR/SIGMAR1/SELENOI/NAA10/RNASEH2A/COQ4/LMNB1/COG2/AASS/CAMLG/ADGRG1/WARS2/CCT5/TECPR2/GLT8D1/CLN8/SLC1A4/NDE1/MFSD2A/SATB2/GFM2/BCOR/LAMB1/PRRT2/KANK1/SHQ1/ZFR/SACS/CTNNB1/LYRM7/KARS1/NUP62/EXOC2/FAR1/PAFAH1B1/YIF1B/MTPAP/ATPAF2/ELOVL1/CHCHD10/C19orf12/ATXN10/MARS1/AP4S1/OTUD6B/GTPBP2/DNAJC19/TEFM/TMEM63C/DNM1L/INTS8/POLR3GL/HECTD4/BSCL2/RAP1GDS1/GSS/EARS2/AMPD2/PSEN1/GAN/CCDC88C/HMGCL/ASCC3/IDUA/FLNA/HUWE1/VPS41/STUB1/NSRP1/AARS1/SPTSSA/PPIL1/AFG3L2/VCP/COQ5/MRE11/RAB3GAP2/ENTPD1/MINPP1/ERCC1/USP8/AIMP1/VPS53/SLC35A2/TTC19/WDR73/CYP2U1/LIAS/KPNA3/IBA57/KIF2A/CCNF/MRPS22/REPS1/WDR62/CSF1R/ABCD1/ATP5F1D/RANBP2/SQSTM1/RNF220/HNRNPA1/COX15/GM2A/PET100/HSPD1/CNPY3/PIGA/B4GALNT1/CACNA1C/CNP/TSEN15/ATRX/TUBB3/ESAM/NAXD/COASY/ERCC6/DDHD1/MICOS13/ERCC8/POLG/POLR1A/NFU1/MOCS1/AP1S2/ATP5MC3/TBC1D20/MAN2B1/ZNF668/PFN1/RNASEH2C/SPTAN1/NUP54/CASK/BICD2/HSD17B10/SDHAF1/DTYMK/RAB18/DARS1/PSAP/TUBA1A/SPAST/RARS2/ALG9/RNASEH2B/PQBP1/TBCD/NDUFAF5/KDM5C/STAMBP/TAF15/AP5Z1/SETX/UBAP1/CFAP410/ATXN2/MRM2/FLRT1/SPTLC1/SPG21/TRAPPC12/ATN1/PRDM8/GSX2/GRIA4/CACNA1E/GJC2/PAX3/TARDBP",242
"M36410","HP_STAGE_5_CHRONIC_KIDNEY_DISEASE","81/9013","143/16896",0.239181264415802,0.685418865851955,0.62426685769576,"MUC1/COL4A5/ANLN/COL4A6/LYZ/WDR19/DCDC2/LZTFL1/BBIP1/EMP2/ANKS6/CLCN5/BNC2/IFT140/LAMB2/IFNG/NUP205/NUP93/SLC7A7/KANK2/TRAF3IP1/PTPRO/GATM/COL4A4/NOD2/TMEM67/IFT43/MAGI2/NPHP1/PAX2/CEP290/GLIS2/GON7/TP53RK/TBC1D8B/NUP160/IFT56/DNAJB11/LAGE3/IQCB1/SLC41A1/YRDC/COQ6/CD151/ANTXR1/LAMA5/FN1/CC2D2A/FAN1/NUP85/MMUT/ARHGAP24/AVIL/TSC1/INVS/ALG5/PRKCD/TSC2/ACTN4/PKD2/NUP37/RRM2B/MYO1E/SGPL1/MAPKBP1/ALG9/PKD1/GAPVD1/CD2AP/NOS1AP/MYOCD/NEK8/ANKFY1/NUP133/MEFV/BSND/SRCAP/APOA4/NPHS1/HNF1B/AGXT",81
